unitid,al01c01,al01c02,al01c03,al01c04,al02c01,al02c02,al02c03,al02c04,al03c03,al03c04,al04c01,al04c02,al04c03,al04c04,al05c01,al05c02,al05c03,al05c04,al06c01,al06c02,al06c03,al06c04,al07c01,al07c02,al07c03,al07c04,al08c01,al08c02,al08c03,al08c04,rptc01,rptc02,rptc03,rptc04,bl01,bl02,bl03,bl04,bl05,"xl01c01","xl01c02","xl01c03","xl01c04","xl02c01","xl02c02","xl02c03","xl02c04","xl03c03","xl03c04","xl04c01","xl04c02","xl04c03","xl04c04","xl05c01","xl05c02","xl05c03","xl05c04","xl06c01","xl06c02","xl06c03","xl06c04","xl07c01","xl07c02","xl07c03","xl07c04","xl08c01","xl08c02","xl08c03","xl08c04","xgenc01","xgenc02","xgenc03","xgenc04"
150604,12,7,,,45,33,9,15,1,3,8,16,,,,1,,,2,42,,10,6,,,,17,12,2,3,90,111,12,31,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
150659,5,1,,,9,3,1,2,,,,,1,,,,,,,6,,1,,,,,1,,1,1,15,10,3,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150668,6,1,,,58,26,14,13,,,25,17,4,4,3,,,,,50,,4,8,,,,11,4,1,1,111,98,19,22,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150677,9,8,0,0,37,17,19,13,4,2,12,19,2,4,4,6,0,1,3,31,1,7,5,0,0,0,12,8,3,2,82,89,29,29,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
150686,2,,,,11,0,,,10,,1,,3,,,,,,,4,,1,1,,,,,,,,15,4,13,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150756,20,10,,,62,18,4,6,,,,,,,1,1,,,,21,,,3,,,,29,17,,4,115,67,4,10,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150765,1,1,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,3,,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
150774,4,1,,,12,4,11,4,,,2,,,,,,,,,3,,1,,,,,2,,1,,20,8,12,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150941,17,8,1,,27,11,22,7,1,1,5,9,2,1,,,,1,,13,,5,,,,,3,,1,,52,41,27,15,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150969,5,4,0,0,21,10,11,9,2,1,6,10,1,2,2,3,0,0,1,16,0,3,2,0,0,0,6,4,1,1,43,47,15,16,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
150978,5,2,0,0,25,19,33,31,1,1,3,5,1,1,2,3,1,2,0,16,1,6,2,0,0,0,7,2,1,1,44,47,38,42,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
150987,9,5,0,0,45,31,58,54,2,2,7,9,2,3,4,7,2,4,1,30,2,12,3,0,0,0,12,4,3,2,81,86,69,77,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
150996,4,2,0,0,25,17,30,28,1,1,3,5,1,1,2,3,1,2,0,15,1,6,1,0,0,0,6,2,1,1,41,44,35,39,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151005,4,2,0,0,24,17,29,27,1,1,3,4,1,1,2,3,1,2,0,15,1,6,1,0,0,0,6,2,1,1,40,43,34,38,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151014,3,2,0,0,20,14,24,25,1,0,3,4,0,1,2,3,1,1,0,12,1,5,1,0,0,0,5,1,1,0,34,36,28,32,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151023,3,2,0,0,20,14,25,25,1,0,3,4,0,1,2,3,1,1,0,13,1,5,1,0,0,0,5,1,1,0,34,37,29,32,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151032,5,3,0,0,28,20,38,35,1,1,4,6,1,2,3,4,1,2,1,19,1,7,2,0,0,0,8,2,1,1,51,54,43,48,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151041,3,1,0,0,19,14,24,23,0,0,2,3,0,1,1,2,0,1,0,11,1,4,1,0,0,0,4,1,1,0,30,32,26,29,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151050,4,2,0,0,25,17,30,28,1,1,3,5,1,1,2,3,1,2,0,15,1,6,1,0,0,0,6,2,1,1,41,44,35,39,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151069,5,2,0,0,26,19,34,31,1,1,4,5,1,1,2,4,1,2,0,17,1,7,2,0,0,0,7,2,1,1,46,49,39,43,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151078,2,1,0,0,12,8,16,15,0,0,1,2,0,0,1,1,0,1,0,7,0,2,0,0,0,0,3,1,0,0,19,20,16,18,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151087,5,3,0,0,28,21,39,36,1,1,4,6,1,2,3,4,1,2,1,19,1,7,2,0,0,0,8,2,1,1,51,55,44,49,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151096,1,0,0,0,12,9,14,13,0,0,1,1,0,0,0,1,0,0,0,6,0,2,0,0,0,0,2,0,0,0,16,17,14,15,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151102,54,9,7,,185,104,202,206,5,6,36,56,14,12,21,4,1,5,2,118,,52,13,4,,,44,16,6,12,355,311,235,293,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151111,218,86,11,14,759,303,525,420,631,422,454,1539,36,394,319,781,52,123,87,1452,49,208,219,49,,1,425,366,,2,2481,4576,1304,1584,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151120,3,,1,2,1,,20,3,,,,,,,,,,,,,,,,,,,,,,,4,,21,5,1,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151139,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151148,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151157,,1,,,,3,1,1,,,,1,,,,,,,,1,,,,,,,,,1,,0,6,2,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151166,1,2,,,5,4,2,6,,,,4,,,,,,,,3,,,,,,,,,,,6,13,2,6,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151184,0,1,0,0,1,3,1,2,,,,,,,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,8,1,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151193,,1,,,2,1,2,2,,,,,,,,1,,,,1,,,,,,,,,1,,2,4,3,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
151209,1,,,,,4,2,1,,,,2,,,,,,,,2,,,,,,,,,1,1,1,8,3,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
151227,0,1,0,0,2,2,2,2,,,0,1,0,0,,,,,0,1,0,0,,,,,,,,,2,5,2,2,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151236,,2,,,1,2,,5,,,,,,,,,,,,1,,,,,,,,,,,1,5,,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
151245,0,1,,,,4,1,1,,,,1,,,,,,,,1,,1,,,,,,,,,0,7,1,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151263,12,7,,,55,51,81,52,,,22,18,,,1,5,1,,,45,,26,3,,2,,19,8,16,3,112,134,100,81,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151281,1,1,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1,1,,9,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151290,8,2,,,14,3,19,8,,,2,7,3,,1,,,,,10,4,13,,,,,8,3,8,,33,25,34,21,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151306,28,14,,,93,50,52,49,,,16,31,6,3,6,9,1,,4,93,3,17,14,1,2,2,16,16,5,1,177,214,69,72,1,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151324,73,16,,,453,205,55,50,,,129,113,7,11,19,34,3,1,18,363,4,33,90,5,2,,155,187,13,28,937,923,84,123,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151333,11,3,,,28,26,69,56,,,9,20,,2,1,1,,,1,38,9,38,2,,,,8,2,,,60,90,78,96,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151342,34,7,1,2,87,34,155,185,,3,15,36,7,9,1,6,7,2,1,73,8,25,15,2,,,21,12,,,174,170,178,226,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151351,307,61,6,5,957,281,182,114,1740,1431,804,717,36,69,184,109,11,10,108,1431,47,153,433,33,,,477,544,,,3270,3176,2022,1782,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151360,30,8,1,3,79,36,84,99,1,,18,28,3,2,5,11,,4,1,84,4,12,17,,,,10,12,,1,160,179,93,121,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151379,16,2,,,62,40,96,88,,,18,25,,1,4,,1,,2,74,3,10,8,2,,,15,4,,,125,147,100,99,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151388,10,6,2,1,8,20,47,34,,,7,19,,3,,1,1,,1,28,4,12,1,,,,1,2,,,28,76,54,50,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151458,3,5,,,2,7,7,7,,,,10,,10,,,,,0,3,,3,,,,,,,,,5,25,7,20,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151467,1,1,0,0,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,2,3,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151476,,5,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,3,6,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151494,4,4,0,0,12,9,9,9,0,0,1,4,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,18,24,9,10,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151500,6,3,,,4,1,,,,,9,21,,,28,3,,,,5,,,,,,,3,,,,50,33,,,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151519,4,2,,,37,5,5,2,,,15,14,,,,,,,,9,,,,,,,1,,1,,57,30,6,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151537,,1,,,,2,,1,,,,,,,,,,,,,,1,,,,,,,,,,3,,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151555,1,,,,10,1,,,,,,,,,,,,,,2,,,,,,,,,,,11,3,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151616,1,2,,,1,2,3,11,,,1,2,,,,,,,,,,,,,,,,,,,3,6,3,11,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151625,,1,,,1,1,3,4,,,,1,,,,,,,,1,,1,,,,,,,1,1,1,4,4,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151661,5,2,,,17,0,3,,,,14,4,,,,,,,7,10,3,1,1,,,,1,,2,,45,16,8,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151670,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151698,2,,2,,4,4,6,14,,,1,5,,2,,,,,,1,,,,,,2,1,1,,,8,11,8,18,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151704,3,1,,,6,7,14,8,,,2,8,1,1,,,,4,1,5,,1,1,,,,2,,1,,15,21,16,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151759,1,1,0,0,7,8,5,7,0,0,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,1,0,0,11,16,5,8,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151777,20,11,,,52,16,6,12,,,12,16,4,3,4,,1,1,,28,,12,6,1,,,14,5,5,3,108,77,16,31,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151786,5,2,,,39,36,26,37,,,12,14,,,7,,,,,24,,4,4,,,,18,8,3,1,85,84,29,42,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151795,0,0,0,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151801,19,5,4,,34,26,2,1,,,5,8,,3,1,7,,,,62,,4,5,,1,,6,,,1,70,108,7,9,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151810,5,4,0,0,22,11,12,9,2,1,7,11,1,2,2,3,0,0,1,17,0,4,2,0,0,0,7,4,1,1,46,50,16,17,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151865,3,,,,6,1,1,,,,,5,,,,1,,,,,,3,,,,,1,,1,,10,7,2,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151944,5,4,,,1,3,4,8,,,,,,,,,,,,1,1,1,,,,,,1,2,2,6,9,7,11,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151962,0,0,0,0,4,5,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,7,2,3,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
151971,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,3,1,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152062,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152080,226,70,,,588,80,122,54,58,12,275,145,4,9,56,54,1,20,18,564,7,91,27,6,,,348,359,34,129,1538,1278,226,315,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152099,5,1,,,15,9,25,14,,,8,16,1,2,,,,,,17,,3,,,,1,2,5,,5,30,48,26,25,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152141,,3,,,,8,,4,,,,,,,,,,,,1,,,,,,,,,,,,12,,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152211,2,1,,,,,,3,,0,,,,,,,,,,,,1,,,,,,,,,2,1,,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152248,33,11,,,147,81,105,54,6,46,10,31,,2,19,9,2,3,,98,1,27,14,1,3,1,33,22,6,5,256,253,123,138,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152266,11,2,,,50,29,62,46,,1,7,14,,2,8,5,2,2,,37,,3,5,2,,,17,6,1,8,98,95,65,62,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152284,2,1,0,0,13,10,17,15,0,0,1,2,0,0,1,1,0,1,0,7,0,3,0,0,0,0,3,1,0,0,20,22,17,19,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
152318,21,,,,86,7,3,4,21,1,29,9,4,2,9,,,,,31,,,17,,,,22,14,,,184,61,28,7,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152336,5,8,,,23,9,19,13,,,2,2,5,4,2,2,,,,17,,3,4,2,1,,6,4,6,1,42,44,31,21,1,1,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152363,10,5,,,33,7,5,9,,,13,18,2,2,,7,,1,,22,,3,2,,,,33,24,1,32,91,83,8,47,1,1,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152381,2,10,,,12,41,2,6,,,2,24,,3,,7,,,,10,,4,,,,,2,15,,2,18,107,2,15,1,1,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152390,9,20,,,68,66,18,40,,,12,37,1,8,5,14,,,1,73,,8,10,1,,,20,37,8,3,125,248,27,59,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152406,4,,3,1,17,2,15,,,,1,1,7,1,,,1,,,3,2,10,,,,,,,,,22,6,28,12,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152442,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
152451,5,1,3,2,15,1,12,1,,,,1,8,1,,,1,,,2,2,12,,,,,,,,,20,5,26,16,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152497,1,,,,0,11,,4,,,1,3,,,,,,,,3,,1,,,,,,,,,2,17,,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152503,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
152530,13,2,,,76,18,22,19,,,26,20,,1,12,1,,,,65,,11,13,1,,,14,21,1,3,154,128,23,34,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152567,20,7,,,60,12,7,1,,,7,6,4,1,4,,,1,,25,,3,,,,,24,4,6,1,115,54,17,7,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152594,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
152600,56,70,,1,175,67,34,42,7,9,19,12,6,7,4,1,,2,2,111,1,34,19,,,,56,105,31,51,331,366,79,146,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152637,6,,,,224,140,96,67,,,70,102,1,1,30,28,1,,5,156,1,4,30,,,,63,26,18,14,428,452,117,86,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152673,,,,,74,11,,,,,42,17,,,,,,,2,43,,2,,,,,43,,,1,161,71,,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152725,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
152734,1,,,,,,8,6,,,,,,,,,,,,1,,,,,,,,,,,1,1,8,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
152752,3,1,0,0,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,5,6,0,0,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
